"","SVM_LABEL","SVM_PROB","SLDA_LABEL","SLDA_PROB","LOGITBOOST_LABEL","LOGITBOOST_PROB","BAGGING_LABEL","BAGGING_PROB","FORESTS_LABEL","FORESTS_PROB","TREE_LABEL","TREE_PROB","CONSENSUS_CODE","CONSENSUS_AGREE","PROBABILITY_CODE"
"25422","2",0.929399774847406,"2",0.999946706080083,"2",0.999954602131298,"2",1,"2",0.865,"2",0.9,2,6,2
"25423","2",0.882409271464429,"2",0.992727154421078,"2",0.880797077977882,"2",1,"2",0.985,"2",0.9,2,6,2
"25424","2",0.815083037711697,"2",0.862329472521771,"2",0.5,"2",0.6,"2",0.63,"4",0.5875,2,5,2
"25425","2",0.894542729442367,"2",0.99858657774979,"2",0.997527376843365,"2",1,"2",0.975,"2",0.9,2,6,2
"25426","3",0.826477079463751,"3",0.987663894067603,"3",0.880797077977882,"3",0.92,"3",0.64,"3",0.873015873015873,3,6,3
"25427","4",0.599930942591475,"4",0.909311727539501,"4",0.5,"4",1,"4",0.54,"4",0.5875,4,6,4
"25428","2",0.747699215728986,"2",0.99888377325414,"2",0.982013790037908,"2",0.92,"2",0.915,"2",0.9,2,6,2
"25429","2",0.827591918758098,"2",0.991373354368459,"2",0.880797077977882,"2",1,"2",0.955,"2",0.9,2,6,2
"25430","2",0.841397197031614,"2",0.99908210145256,"2",0.982013790037908,"2",1,"2",0.955,"2",0.9,2,6,2
"25431","3",0.782017667568709,"3",0.998296529089954,"3",0.982013790037908,"3",0.96,"3",0.795,"3",0.873015873015873,3,6,3
"25432","3",0.751457762648566,"3",0.985772502774514,"3",0.5,"3",0.96,"3",0.785,"3",0.873015873015873,3,6,3
"25433","3",0.434303904625444,"3",0.772614319182523,"3",0.5,"3",0.92,"3",0.77,"3",0.873015873015873,3,6,3
"25434","2",0.666344950559825,"2",0.879165372842913,"2",0.880797077977882,"2",0.8,"2",0.79,"2",0.9,2,6,2
"25435","2",0.904053784485139,"2",0.999840839065719,"2",0.982013790037908,"2",0.84,"2",0.87,"2",0.9,2,6,2
"25436","2",0.88613705689537,"2",0.999495035799432,"2",0.880797077977882,"2",1,"2",0.815,"2",0.9,2,6,2
"25437","2",0.719120086650522,"2",0.853723379270805,"2",0.880797077977882,"2",0.96,"2",0.9,"2",0.9,2,6,2
"25438","3",0.892309821772125,"3",0.997063916602735,"3",0.880797077977882,"3",0.88,"3",0.69,"3",0.873015873015873,3,6,3
"25439","2",0.585210974413731,"2",0.995794523580405,"2",0.982013790037908,"2",0.56,"2",0.71,"2",0.9,2,6,2
"25440","2",0.885198282878599,"2",0.773139571022653,"1",0.880797077977882,"2",0.88,"2",0.775,"2",0.9,2,5,2
"25441","2",0.934618541792775,"2",0.993386070985805,"2",0.997527376843365,"2",0.96,"2",0.94,"2",0.9,2,6,2
"25442","2",0.871861864208427,"2",0.947402094212553,"2",0.880797077977882,"2",0.92,"2",0.865,"2",0.9,2,6,2
"25443","3",0.687596390443366,"3",0.891795384563595,"3",0.5,"3",0.96,"3",0.755,"3",0.873015873015873,3,6,3
"25444","2",0.867898962897061,"2",0.997053412561401,"2",0.982013790037908,"2",0.96,"2",0.8,"2",0.9,2,6,2
"25445","2",0.907357611782934,"2",0.997622357014447,"2",0.880797077977882,"2",1,"2",0.73,"2",0.9,2,6,2
"25446","2",0.437959196646647,"2",0.938853182286078,"1",0.5,"1",0.4,"2",0.395,"4",0.5875,2,3,2
"25447","2",0.970779519960579,"2",0.99953727851751,"2",0.997527376843365,"2",0.56,"2",0.775,"2",0.9,2,6,2
"25448","3",0.744363506405674,"3",0.99100569675384,"3",0.5,"3",0.8,"3",0.66,"3",0.873015873015873,3,6,3
"25449","2",0.897300096337461,"2",0.998572938315405,"2",0.880797077977882,"2",1,"2",0.99,"2",0.9,2,6,2
"25450","2",0.732977013152142,"2",0.997743293759841,"2",0.880797077977882,"2",0.96,"2",0.83,"2",0.9,2,6,2
"25451","3",0.757356573355669,"3",0.999569230316568,"3",0.5,"3",1,"3",0.815,"3",0.873015873015873,3,6,3
"25452","2",0.883751490552274,"2",0.999121776495112,"2",0.880797077977882,"2",1,"2",0.99,"2",0.9,2,6,2
"25453","2",0.713856286320796,"2",0.983212905297879,"2",0.880797077977882,"3",0.6,"2",0.375,"3",0.375,2,4,2
"25454","2",0.968690734554128,"2",0.993749088460609,"2",0.982013790037908,"2",1,"2",0.895,"2",0.9,2,6,2
"25455","2",0.851519203856576,"2",0.804977785719289,"2",0.880797077977882,"2",1,"2",0.92,"2",0.9,2,6,2
"25456","2",0.454199460285166,"1",0.662651273347445,"2",0.5,"2",0.64,"2",0.8,"2",0.567567567567568,2,5,2
"25457","2",0.777734178877056,"2",0.99057935532402,"2",0.880797077977882,"2",1,"2",0.97,"2",0.9,2,6,2
"25458","2",0.909081124495888,"2",0.50868407494252,"2",0.982013790037908,"2",0.6,"2",0.63,"2",0.9,2,6,2
"25459","3",0.93270219850794,"3",0.999578952647442,"3",0.997527376843365,"3",0.84,"3",0.76,"3",0.873015873015873,3,6,3
"25460","2",0.842747349276245,"2",0.987993961560251,"2",0.880797077977882,"2",0.84,"2",0.8,"2",0.9,2,6,2
"25461","2",0.94152008835406,"2",0.997065110694728,"2",0.982013790037908,"2",0.88,"2",0.815,"2",0.9,2,6,2
"25462","2",0.87728681655219,"2",0.993678457365808,"2",0.982013790037908,"2",0.84,"2",0.855,"2",0.9,2,6,2
"25463","2",0.666629660309991,"1",0.874994581964702,"1",0.5,"2",0.64,"2",0.645,"2",0.9,2,4,2
"25464","3",0.784378088654056,"3",0.94903676488261,"3",0.5,"4",0.6,"3",0.465,"4",0.636363636363636,3,4,3
"25465","2",0.715447595294285,"2",0.983216229845783,"2",0.5,"2",0.96,"2",0.795,"2",0.9,2,6,2
"25466","2",0.826295164809543,"2",0.997122904479295,"2",0.880797077977882,"2",1,"2",0.92,"2",0.9,2,6,2
"25467","1",0.552644863739048,"3",0.967765068078038,"1",0.997527376843365,"3",0.76,"3",0.65,"3",0.873015873015873,3,4,1
"25468","2",0.674255579942362,"2",0.689540338396977,"1",0.880797077977882,"2",0.92,"2",0.83,"2",0.9,2,5,2
"25469","2",0.721509627517141,"1",0.940659139770499,"1",0.119202922022118,"2",0.8,"2",0.59,"2",0.567567567567568,2,4,1
"25470","3",0.552464843961098,"3",0.717216906302921,"3",0.119202922022118,"3",0.92,"3",0.66,"3",0.873015873015873,3,6,3
"25471","1",0.526906813011357,"3",0.707814946949952,"1",0.5,"4",0.8,"2",0.33,"4",0.636363636363636,1,2,4
"25472","2",0.81904839933746,"2",0.995581032838076,"2",0.880797077977882,"2",1,"2",0.885,"2",0.9,2,6,2
"25473","2",0.893792681654062,"2",0.994515372762904,"2",0.880797077977882,"2",0.84,"2",0.89,"2",0.9,2,6,2
"25474","2",0.610460053908129,"1",0.955533891836273,"1",0.5,"1",0.56,"2",0.66,"2",0.567567567567568,1,3,1
"25475","3",0.534842831069591,"3",0.872331800782972,"3",0.880797077977882,"4",0.76,"4",0.49,"4",0.636363636363636,3,3,3
"25476","2",0.918162032667114,"2",0.99990324447625,"2",0.880797077977882,"2",0.96,"2",0.925,"2",0.9,2,6,2
"25477","2",0.868683318986467,"2",0.987808496737734,"2",0.880797077977882,"2",0.56,"2",0.81,"2",0.9,2,6,2
"25478","2",0.304705144666315,"2",0.433650051316033,"4",0.880797077977882,"1",0.52,"2",0.395,"4",0.5875,2,3,4
"25479","3",0.825742697374685,"3",0.95913724258057,"3",0.5,"3",1,"3",0.875,"3",0.873015873015873,3,6,3
"25480","1",0.607682190832764,"1",0.883444718157844,"1",0.880797077977882,"2",0.72,"2",0.645,"2",0.9,1,3,2
"25481","2",0.846863997389309,"2",0.83774638346851,"2",0.982013790037908,"2",0.8,"2",0.615,"2",0.551020408163265,2,6,2
"25482","2",0.832597311303998,"2",0.964103976533291,"2",0.5,"2",0.92,"2",0.91,"2",0.9,2,6,2
"25483","2",0.81727678525081,"2",0.854291705644065,"2",0.880797077977882,"2",0.92,"2",0.605,"2",0.9,2,6,2
"25484","3",0.77634910410146,"3",0.886468885988067,"3",0.5,"3",1,"3",0.855,"3",0.873015873015873,3,6,3
"25485","3",0.828534473275137,"3",0.995321925290727,"3",0.880797077977882,"3",1,"3",0.87,"3",0.873015873015873,3,6,3
"25486","3",0.783088598744977,"3",0.979751447854616,"3",0.880797077977882,"3",0.92,"3",0.82,"3",0.873015873015873,3,6,3
"25487","2",0.653441253727933,"2",0.452393497086378,"2",0.5,"2",0.56,"2",0.505,"4",0.5875,2,5,2
"25488","2",0.919485709044476,"2",0.991779825890867,"2",0.5,"2",0.68,"2",0.685,"2",0.551020408163265,2,6,2
"25489","3",0.685461618461979,"3",0.98341590455053,"3",0.5,"3",0.84,"3",0.85,"3",0.873015873015873,3,6,3
"25490","2",0.900952841206282,"2",0.990556118533317,"2",0.880797077977882,"2",1,"2",0.94,"2",0.9,2,6,2
"25491","3",0.930100141711043,"3",0.999495469798701,"3",0.982013790037908,"3",1,"3",0.965,"3",0.873015873015873,3,6,3
"25492","3",0.911204099531036,"3",0.999962420647339,"1",0.880797077977882,"3",0.84,"3",0.615,"3",0.873015873015873,3,5,3
"25493","3",0.807957530094047,"3",0.951910866105375,"3",0.5,"1",0.56,"3",0.485,"3",0.873015873015873,3,5,3
"25494","2",0.936852385499852,"2",0.997629767915995,"2",0.982013790037908,"2",0.96,"2",0.87,"2",0.9,2,6,2
"25495","2",0.843336719917013,"2",0.962754191895549,"2",0.5,"2",0.72,"2",0.665,"2",0.551020408163265,2,6,2
"25496","2",0.82536921923044,"2",0.99733036334858,"2",0.880797077977882,"2",1,"2",0.955,"2",0.9,2,6,2
"25497","2",0.839666691173052,"2",0.974216955035784,"2",0.880797077977882,"2",1,"2",0.95,"2",0.9,2,6,2
"25498","2",0.754184006701687,"2",0.968991687987093,"2",0.880797077977882,"2",1,"2",0.91,"2",0.9,2,6,2
"25499","2",0.65818340309575,"2",0.986874119434503,"2",0.880797077977882,"1",0.6,"2",0.615,"2",0.9,2,5,2
"25500","2",0.908974082102372,"2",0.988540483335781,"2",0.880797077977882,"2",0.84,"2",0.825,"2",0.9,2,6,2
"25501","2",0.807330973894775,"2",0.998071018159207,"2",0.880797077977882,"2",0.96,"2",0.92,"2",0.9,2,6,2
"25502","2",0.872678588400752,"2",0.975556029243371,"2",0.880797077977882,"2",0.92,"2",0.93,"2",0.9,2,6,2
"25503","4",0.698106302922076,"2",0.682042760744477,"4",0.5,"4",0.76,"2",0.415,"4",0.5875,4,4,4
"25504","3",0.759854914953969,"3",0.9943433774348,"3",0.880797077977882,"3",1,"3",0.83,"3",0.873015873015873,3,6,3
"25505","2",0.770360234004609,"1",0.921446795412615,"2",0.880797077977882,"2",0.88,"2",0.685,"2",0.9,2,5,1
"25506","2",0.977780031040347,"2",0.997771298652971,"2",0.982013790037908,"2",1,"2",0.92,"2",0.9,2,6,2
"25507","2",0.981933236643461,"2",0.994268903827847,"2",0.880797077977882,"2",1,"2",0.87,"2",0.9,2,6,2
"25508","2",0.926019356307899,"2",0.999698495429759,"2",0.982013790037908,"2",0.92,"2",0.88,"2",0.9,2,6,2
"25509","3",0.719754054341048,"3",0.960804686991598,"1",0.119202922022118,"4",0.92,"3",0.62,"4",0.941176470588235,3,3,3
"25510","2",0.866669101707609,"2",0.998272974889855,"2",0.880797077977882,"2",0.84,"2",0.825,"2",0.9,2,6,2
"25511","2",0.966178774796104,"2",0.962082689861829,"2",0.982013790037908,"2",0.96,"2",0.56,"2",0.9,2,6,2
"25512","3",0.687706845311669,"2",0.735171706328881,"2",0.880797077977882,"2",0.92,"2",0.57,"2",0.9,2,5,2
"25513","2",0.909216446579841,"2",0.943460030125774,"2",0.982013790037908,"2",0.96,"2",0.62,"2",0.9,2,6,2
"25514","3",0.859940612810553,"3",0.995747771827311,"3",0.880797077977882,"3",1,"3",0.845,"3",0.873015873015873,3,6,3
"25515","2",0.918093428535226,"2",0.993302706115021,"2",0.880797077977882,"2",1,"2",0.94,"2",0.9,2,6,2
"25516","2",0.978073014599514,"2",0.997004428151869,"2",0.982013790037908,"2",0.96,"2",0.725,"2",0.9,2,6,2
"25517","3",0.853821290121908,"3",0.998818006815347,"3",0.880797077977882,"3",0.92,"3",0.725,"3",0.873015873015873,3,6,3
"25518","2",0.824536918424299,"3",0.525743424899831,"2",0.5,"2",0.72,"2",0.545,"2",0.551020408163265,2,5,2
"25519","3",0.440942038714702,"3",0.9824049444908,"3",0.880797077977882,"3",0.6,"3",0.48,"3",0.873015873015873,3,6,3
"25520","2",0.536569022180286,"2",0.935019999161927,"2",0.880797077977882,"2",0.84,"2",0.715,"2",0.9,2,6,2
"25521","2",0.84864660832648,"2",0.904452198094214,"2",0.5,"2",0.68,"2",0.665,"2",0.551020408163265,2,6,2
"25522","2",0.940003010888512,"2",0.994706950625453,"2",0.880797077977882,"2",1,"2",0.925,"2",0.9,2,6,2
"25523","2",0.83966643710042,"2",0.998677450157854,"2",0.880797077977882,"2",1,"2",0.93,"2",0.9,2,6,2
"25524","2",0.775851234497176,"2",0.989368652415088,"2",0.880797077977882,"2",0.96,"2",0.86,"2",0.9,2,6,2
"25525","3",0.950220824158182,"3",0.990949410266785,"3",0.982013790037908,"3",0.96,"3",0.77,"3",0.873015873015873,3,6,3
"25526","3",0.986799545720382,"3",0.997159532777799,"3",0.880797077977882,"3",1,"3",0.825,"3",0.873015873015873,3,6,3
"25527","2",0.895719474182008,"2",0.998638724606963,"2",0.880797077977882,"2",0.92,"2",0.785,"2",0.9,2,6,2
"25528","3",0.819958503582936,"2",0.689155535883451,"2",0.5,"3",0.52,"3",0.5,"2",0.551020408163265,2,3,3
"25529","3",0.836622026366773,"3",0.997006050332155,"3",0.880797077977882,"3",1,"3",0.775,"3",0.873015873015873,3,6,3
"25530","3",0.652523675385092,"3",0.979957309264091,"3",0.880797077977882,"3",0.96,"3",0.755,"3",0.873015873015873,3,6,3
"25531","3",0.878091532738725,"3",0.995989775792948,"3",0.5,"3",1,"3",0.765,"3",0.873015873015873,3,6,3
"25532","3",0.889046105998576,"3",0.983364822667631,"3",0.5,"3",0.96,"3",0.6,"3",0.873015873015873,3,6,3
"25533","2",0.924748647469223,"2",0.995687968771278,"2",0.982013790037908,"2",1,"2",0.965,"2",0.9,2,6,2
"25534","2",0.848832040671353,"2",0.99490591989105,"2",0.880797077977882,"2",1,"2",0.995,"2",0.9,2,6,2
"25535","2",0.925968366913889,"2",0.99465799653194,"2",0.982013790037908,"2",1,"2",0.76,"2",0.9,2,6,2
"25536","2",0.91943950754598,"2",0.998848094820827,"2",0.982013790037908,"2",1,"2",1,"2",0.9,2,6,2
"25537","2",0.844024115385046,"2",0.980704430748967,"2",0.982013790037908,"2",1,"2",0.965,"2",0.9,2,6,2
"25538","2",0.893769222994961,"2",0.998217260948366,"2",0.982013790037908,"2",1,"2",0.985,"2",0.9,2,6,2
"25539","2",0.918905950367947,"2",0.996900314207433,"2",0.982013790037908,"2",1,"2",1,"2",0.9,2,6,2
"25540","2",0.923196232408566,"2",0.99679991853437,"2",0.982013790037908,"2",1,"2",1,"2",0.9,2,6,2
"25541","2",0.909592142260884,"2",0.994257804379336,"2",0.880797077977882,"2",1,"2",1,"2",0.9,2,6,2
"25542","2",0.912027257955621,"2",0.997387842117671,"2",0.982013790037908,"2",1,"2",0.99,"2",0.9,2,6,2
"25543","2",0.918905950367947,"2",0.996900314207433,"2",0.982013790037908,"2",1,"2",1,"2",0.9,2,6,2
"25544","2",0.917771193523318,"2",0.997627701838074,"2",0.982013790037908,"2",1,"2",1,"2",0.9,2,6,2
"25545","2",0.928192705250135,"2",0.994886867455673,"2",0.982013790037908,"2",1,"2",0.99,"2",0.9,2,6,2
"25546","2",0.904835357552491,"2",0.948792301513502,"2",0.880797077977882,"2",1,"2",1,"2",0.9,2,6,2
"25547","2",0.909061646811924,"2",0.97001272418408,"2",0.880797077977882,"2",1,"2",0.98,"2",0.9,2,6,2
"25548","2",0.899847467097746,"2",0.953243799968482,"2",0.880797077977882,"2",1,"2",1,"2",0.9,2,6,2
"25549","2",0.94934995659579,"2",0.997728782169364,"2",0.982013790037908,"2",1,"2",1,"2",0.9,2,6,2
"25550","2",0.915844151370767,"2",0.993860804146558,"2",0.880797077977882,"2",1,"2",0.995,"2",0.9,2,6,2
"25551","2",0.914043059997735,"2",0.983964146913602,"2",0.880797077977882,"2",1,"2",0.995,"2",0.9,2,6,2
"25552","3",0.937347301838597,"3",0.999502105825032,"3",0.880797077977882,"3",1,"3",0.79,"3",0.873015873015873,3,6,3
"25553","3",0.712777843095307,"3",0.952390735708692,"3",0.5,"3",0.96,"3",0.705,"3",0.873015873015873,3,6,3
"25554","3",0.814047516421113,"3",0.995157260494125,"3",0.880797077977882,"3",1,"3",0.72,"3",0.873015873015873,3,6,3
"25555","3",0.602503077905787,"3",0.984771795257693,"3",0.5,"3",0.92,"3",0.825,"3",0.873015873015873,3,6,3
"25556","2",0.95269174695004,"2",0.993103098381183,"2",0.880797077977882,"2",1,"2",0.99,"2",0.9,2,6,2
"25557","2",0.962362511942013,"2",0.98645440675445,"2",0.880797077977882,"2",1,"2",0.985,"2",0.9,2,6,2
"25558","3",0.659875233459267,"3",0.970778145512266,"3",0.5,"3",1,"3",0.75,"3",0.873015873015873,3,6,3
"25559","2",0.815087734624712,"2",0.982108215292399,"2",0.880797077977882,"2",0.68,"2",0.81,"2",0.551020408163265,2,6,2
"25560","2",0.836120919516065,"2",0.972728369486527,"2",0.982013790037908,"2",1,"2",0.935,"2",0.9,2,6,2
"25561","2",0.943306787823485,"2",0.995730661913381,"2",0.880797077977882,"2",1,"2",0.97,"2",0.9,2,6,2
"25562","2",0.761369941142023,"2",0.996467829506679,"2",0.880797077977882,"2",1,"2",0.955,"2",0.9,2,6,2
"25563","2",0.912907192892834,"2",0.988025137015507,"2",0.880797077977882,"2",1,"2",1,"2",0.9,2,6,2
"25564","2",0.907536591268069,"2",0.982898501644904,"2",0.880797077977882,"2",1,"2",0.98,"2",0.9,2,6,2
"25565","2",0.903739787352412,"2",0.99616865839869,"2",0.982013790037908,"2",1,"2",0.975,"2",0.9,2,6,2
"25566","2",0.902458617822136,"2",0.994396693833282,"2",0.880797077977882,"2",1,"2",1,"2",0.9,2,6,2
"25567","2",0.90396278662981,"2",0.998851752441877,"2",0.982013790037908,"2",1,"2",0.98,"2",0.9,2,6,2
"25568","2",0.854716119304216,"2",0.990138918674201,"2",0.982013790037908,"2",1,"2",0.93,"2",0.9,2,6,2
"25569","2",0.902793512684607,"2",0.998187280576877,"2",0.982013790037908,"2",1,"2",0.99,"2",0.9,2,6,2
"25570","3",0.707842100370462,"3",0.992282913406099,"3",0.880797077977882,"3",0.96,"3",0.535,"3",0.873015873015873,3,6,3
"25571","2",0.727780356654284,"2",0.997241812786562,"2",0.982013790037908,"2",1,"2",0.905,"2",0.9,2,6,2
"25572","2",0.913248487680671,"2",0.996826692838975,"2",0.880797077977882,"2",1,"2",0.965,"2",0.9,2,6,2
"25573","2",0.938864329779429,"2",0.997556111491471,"2",0.880797077977882,"2",1,"2",1,"2",0.9,2,6,2
"25574","2",0.852468457269037,"2",0.981448269348092,"2",0.880797077977882,"2",0.96,"2",0.94,"2",0.9,2,6,2
"25575","2",0.930994319730972,"2",0.998078305055941,"2",0.982013790037908,"2",1,"2",0.995,"2",0.9,2,6,2
"25576","2",0.857343282832538,"2",0.997518879877921,"2",0.880797077977882,"2",0.92,"2",0.88,"2",0.9,2,6,2
"25577","3",0.868893061611845,"3",0.999568920767762,"3",0.880797077977882,"3",1,"3",0.9,"3",0.873015873015873,3,6,3
"25578","2",0.949857677303047,"2",0.998642800395806,"2",0.982013790037908,"2",1,"2",1,"2",0.9,2,6,2
"25579","2",0.811356242344092,"2",0.985872685454212,"2",0.5,"2",0.92,"2",0.84,"2",0.9,2,6,2
"25580","2",0.932939165098179,"2",0.995260533823111,"2",0.880797077977882,"2",1,"2",0.965,"2",0.9,2,6,2
"25581","2",0.89098352559117,"2",0.998031178868532,"2",0.997527376843365,"2",1,"2",0.88,"2",0.9,2,6,2
"25582","2",0.777074906916008,"2",0.993545962503317,"2",0.982013790037908,"2",0.96,"2",0.915,"2",0.9,2,6,2
"25583","3",0.833471378940372,"3",0.996625271386918,"3",0.5,"3",0.96,"3",0.85,"3",0.873015873015873,3,6,3
"25584","2",0.957202306158947,"2",0.996847053104782,"2",0.982013790037908,"2",0.92,"2",0.9,"2",0.9,2,6,2
"25585","3",0.749592685231429,"3",0.998096969440623,"3",0.880797077977882,"3",1,"3",0.845,"3",0.873015873015873,3,6,3
"25586","2",0.862913831477019,"2",0.955883994882294,"2",0.5,"2",1,"2",0.825,"2",0.9,2,6,2
"25587","3",0.853543667889394,"3",0.999670987826409,"3",0.880797077977882,"3",1,"3",0.805,"3",0.873015873015873,3,6,3
"25588","2",0.841518011368236,"2",0.824495262878379,"2",0.880797077977882,"2",0.84,"2",0.72,"2",0.9,2,6,2
"25589","2",0.797739074410087,"2",0.986179912557114,"2",0.880797077977882,"2",0.96,"2",0.86,"2",0.9,2,6,2
"25590","3",0.611631157697064,"3",0.962398317078733,"3",0.5,"3",1,"3",0.67,"3",0.873015873015873,3,6,3
"25591","2",0.480961873925987,"2",0.957037432152874,"2",0.982013790037908,"2",0.88,"2",0.65,"2",0.9,2,6,2
"25592","2",0.808672196976227,"2",0.997232571402056,"2",0.880797077977882,"2",0.96,"2",0.79,"2",0.9,2,6,2
"25593","2",0.822714746114331,"2",0.992007473920659,"2",0.880797077977882,"2",0.96,"2",0.87,"2",0.9,2,6,2
"25594","2",0.898316165588959,"2",0.953193624868596,"2",0.880797077977882,"2",1,"2",0.895,"2",0.9,2,6,2
"25595","2",0.546688267564484,"2",0.536014245043023,"2",0.119202922022118,"2",0.56,"2",0.525,"2",0.551020408163265,2,6,2
"25596","3",0.720686335634171,"3",0.982530475963808,"3",0.5,"3",1,"3",0.905,"3",0.873015873015873,3,6,3
"25597","2",0.89686710789673,"2",0.974436326415223,"2",0.880797077977882,"2",0.88,"2",0.81,"2",0.9,2,6,2
"25598","2",0.946320782513927,"2",0.996531217821823,"2",0.982013790037908,"2",1,"2",0.975,"2",0.9,2,6,2
"25599","3",0.641104016936467,"3",0.984451102756008,"3",0.880797077977882,"3",0.88,"3",0.77,"3",0.873015873015873,3,6,3
"25600","2",0.49519226062662,"2",0.9614190119369,"1",0.982013790037908,"2",0.92,"2",0.75,"2",0.9,2,5,1
"25601","2",0.652325914858211,"2",0.992157997515915,"2",0.982013790037908,"2",0.96,"2",0.845,"2",0.9,2,6,2
"25602","3",0.954338252393892,"3",0.999853921382258,"3",0.982013790037908,"3",1,"3",0.77,"3",0.873015873015873,3,6,3
"25603","2",0.658104268762188,"3",0.818656445632068,"2",0.880797077977882,"3",1,"3",0.82,"3",0.873015873015873,3,4,3
"25604","2",0.768861051352337,"2",0.96516208238208,"2",0.880797077977882,"2",1,"2",0.865,"2",0.9,2,6,2
"25605","2",0.737503711452689,"2",0.966125571690773,"2",0.880797077977882,"2",1,"2",0.725,"2",0.9,2,6,2
"25606","2",0.758761473967343,"2",0.994111043699323,"2",0.982013790037908,"2",1,"2",0.835,"2",0.9,2,6,2
"25607","3",0.832658082541314,"3",0.999195565332911,"3",0.880797077977882,"3",1,"3",0.925,"3",0.873015873015873,3,6,3
"25608","2",0.916461330046192,"2",0.999392326112046,"2",0.997527376843365,"2",1,"2",0.99,"2",0.9,2,6,2
"25609","2",0.813813987289499,"2",0.898727298469653,"2",0.997527376843365,"2",0.84,"2",0.88,"2",0.9,2,6,2
"25610","2",0.815482883012596,"2",0.972860354974527,"2",0.982013790037908,"2",1,"2",0.9,"2",0.9,2,6,2
"25611","2",0.94958687901958,"2",0.999636544579569,"2",0.880797077977882,"2",1,"2",0.975,"2",0.9,2,6,2
"25612","2",0.92264326403131,"2",0.971849551162685,"2",0.880797077977882,"2",0.96,"2",0.86,"2",0.9,2,6,2
"25613","3",0.588412444311988,"3",0.976078665824362,"3",0.5,"3",1,"3",0.885,"3",0.873015873015873,3,6,3
"25614","3",0.713608973058639,"3",0.990664325886943,"3",0.5,"3",1,"3",0.91,"3",0.873015873015873,3,6,3
"25615","2",0.947744818106043,"2",0.996351081306981,"2",0.880797077977882,"2",0.88,"2",0.86,"2",0.9,2,6,2
"25616","3",0.897424346104027,"3",0.99999804269171,"3",0.5,"3",0.96,"3",0.715,"3",0.873015873015873,3,6,3
"25617","2",0.808006641056159,"2",0.996692797595246,"2",0.880797077977882,"2",1,"2",0.875,"2",0.9,2,6,2
"25618","2",0.772868682453272,"2",0.976670683098503,"2",0.982013790037908,"2",0.96,"2",0.745,"2",0.9,2,6,2
"25619","2",0.72634578558512,"2",0.973655960240584,"2",0.880797077977882,"2",0.96,"2",0.81,"2",0.9,2,6,2
"25620","2",0.639412138195215,"2",0.983814980665674,"2",0.880797077977882,"2",0.48,"2",0.505,"2",0.9,2,6,2
"25621","2",0.780019805647543,"2",0.973407847772398,"2",0.880797077977882,"2",1,"2",0.915,"2",0.9,2,6,2
"25622","2",0.749566804145675,"2",0.952094552333876,"2",0.5,"2",1,"2",0.835,"2",0.9,2,6,2
"25623","2",0.948115207294444,"2",0.999828491871793,"2",0.880797077977882,"2",1,"2",0.815,"2",0.9,2,6,2
"25624","2",0.74332438699113,"2",0.984124096594355,"2",0.880797077977882,"2",1,"2",0.91,"2",0.9,2,6,2
"25625","2",0.949408214189558,"2",0.997052893707735,"2",0.880797077977882,"2",1,"2",0.995,"2",0.9,2,6,2
"25626","2",0.932350725901697,"2",0.984982835498895,"2",0.880797077977882,"2",1,"2",0.835,"2",0.9,2,6,2
"25627","2",0.932987938096893,"2",0.997232114445026,"2",0.982013790037908,"2",0.8,"2",0.86,"2",0.9,2,6,2
"25628","3",0.924649035195315,"3",0.999313044533237,"3",0.982013790037908,"3",1,"3",0.81,"3",0.873015873015873,3,6,3
"25629","3",0.865523413918313,"3",0.999937692400844,"3",0.982013790037908,"3",0.92,"3",0.735,"3",0.873015873015873,3,6,3
"25630","3",0.742048145236957,"3",0.980687414281208,"3",0.5,"3",1,"3",0.88,"3",0.873015873015873,3,6,3
"25631","2",0.869291931537567,"2",0.993101162216748,"2",0.880797077977882,"2",1,"2",0.89,"2",0.9,2,6,2
"25632","3",0.82734979415407,"3",0.998363458577953,"3",0.880797077977882,"3",0.92,"3",0.7,"3",0.533333333333333,3,6,3
"25633","3",0.929193213841753,"3",0.999574742160105,"3",0.880797077977882,"3",0.96,"3",0.77,"3",0.873015873015873,3,6,3
